# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830_034651filtered.data  ""9""","twistlock filename=E214E01752TR1220830_034651filtered.data  ""9""","loadedunloaded filename=E214E01752TR1220830_034651filtered.data  ""9""","tel.liftpressure filename=E214E01752TR1220830_034651filtered.data  ""9""","liftheight filename=E214E01752TR1220830_034651filtered.data  ""9""","Ps_liftpressure filename=E214E01752TR1220830_034651filtered.data  ""9""","vehiclespeed filename=E214E01752TR1220830_034651filtered.data  ""9""","Loadweight filtered filename=E214E01752TR1220830_034651filtered.data  ""9"""
"s","null","null","null","null","null","null","kg"
3.11000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13798103600959e+01,0.00000000000000e+00,4.24163523040849e-05
3.12000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13501925722566e+01,0.00000000000000e+00,4.51688274649617e-05
3.13000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13797611827381e+01,0.00000000000000e+00,4.80999158044760e-05
3.14000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13304189851321e+01,0.00000000000000e+00,5.12212078604960e-05
3.15000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13497055033190e+01,0.00000000000000e+00,5.45450463022223e-05
3.16000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13003312736063e+01,0.00000000000000e+00,5.80845747373745e-05
3.17000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13298006808777e+01,0.00000000000000e+00,6.18537896865656e-05
3.18000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13796595856515e+01,0.00000000000000e+00,6.58675959303895e-05
3.19000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,7.01418654480822e-05
3.20000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,7.46935001808222e-05
3.21000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,7.95404988678559e-05
3.22000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13006483996320e+01,0.00000000000000e+00,8.47020282197431e-05
3.23000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13492696130899e+01,0.00000000000000e+00,9.01984987101646e-05
3.24000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13302939996759e+01,0.00000000000000e+00,9.60516452860006e-05
3.25000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13300000000000e+01,0.00000000000000e+00,1.02284613314833e-04
3.26000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13498511421421e+01,0.00000000000000e+00,1.08922050109742e-04
3.27000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,1.15990202393313e-04
3.28000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13797706849395e+01,0.00000000000000e+00,1.23517020086260e-04
3.29000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13504376781600e+01,0.00000000000000e+00,1.31532266831092e-04
3.30000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13795662089861e+01,0.00000000000000e+00,1.40067637687853e-04
3.31000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13011621014792e+01,0.00000000000000e+00,1.49156884467364e-04
3.32000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13000000000000e+01,0.00000000000000e+00,1.58835949197563e-04
3.33000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13297460446383e+01,0.00000000000000e+00,1.69143106250728e-04
3.34000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13498527466840e+01,0.00000000000000e+00,1.80119113693590e-04
3.35000000000002e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,1.91807374458837e-04
3.36000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13004563243628e+01,0.00000000000000e+00,2.04254107975338e-04
3.37000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13492689910979e+01,0.00000000000000e+00,2.17508532935756e-04
3.38000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.31623061924303e-04
3.39000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.46653508674234e-04
3.40000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.62659308774672e-04
3.41000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.79703754699498e-04
3.42000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.97854246087703e-04
3.43000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,3.17182556264887e-04
3.44000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13301913678982e+01,0.00000000000000e+00,3.37765116059837e-04
3.45000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.12804738051084e+01,0.00000000000000e+00,3.59683316038477e-04
3.46000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12800000000000e+01,0.00000000000000e+00,3.83023828350337e-04
3.47000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13792070237057e+01,0.00000000000000e+00,4.07878949460238e-04
3.48000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13304220440894e+01,0.00000000000000e+00,4.34346965120455e-04
3.49000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13498072491062e+01,0.00000000000000e+00,4.62532539026610e-04
3.50000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,4.92547126694145e-04
3.51000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13301531707993e+01,0.00000000000000e+00,5.24509416192016e-04
3.52000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13300000000000e+01,0.00000000000000e+00,5.58545797476398e-04
3.53000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13496975122309e+01,0.00000000000000e+00,5.94790862180320e-04
3.54000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13007758156746e+01,0.00000000000000e+00,6.33387935835571e-04
3.55000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13000000000000e+01,0.00000000000000e+00,6.74489644631462e-04
3.56000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.12504302655403e+01,0.00000000000000e+00,7.18258518951612e-04
3.57000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13293763327196e+01,0.00000000000000e+00,7.64867636075342e-04
3.58000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13498384918788e+01,0.00000000000000e+00,8.14501304585144e-04
3.59000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,8.67355793186617e-04
3.60000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,9.23640106822866e-04
3.61000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13303199777225e+01,0.00000000000000e+00,9.83576813152389e-04
3.62000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13498312380749e+01,0.00000000000000e+00,1.04740292265864e-03
3.63000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13797489663038e+01,0.00000000000000e+00,1.11537082587153e-03
3.64000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13304000449368e+01,0.00000000000000e+00,1.18774929140691e-03
3.65000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13300000000000e+01,0.00000000000000e+00,1.26482452877077e-03
3.66000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13498332916722e+01,0.00000000000000e+00,1.34690132013065e-03
3.67000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13995668471138e+01,0.00000000000000e+00,1.43430422552982e-03
3.68000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13801725473104e+01,0.00000000000000e+00,1.52737886631007e-03
3.69000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13996836356019e+01,0.00000000000000e+00,1.62649329181813e-03
3.70000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.14000000000000e+01,0.00000000000000e+00,1.73203943480013e-03
3.71000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13311245543307e+01,0.00000000000000e+00,1.84443466123943e-03
3.72000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13300000000000e+01,0.00000000000000e+00,1.96412342076609e-03
3.73000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13795763873633e+01,0.00000000000000e+00,2.09157900416462e-03
3.74000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13502594555821e+01,0.00000000000000e+00,2.22730541492956e-03
3.75000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.37183936226971e-03
3.76000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.52575238344217e-03
3.77000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.68965310380847e-03
3.78000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13794847679339e+01,0.00000000000000e+00,2.86418964354988e-03
3.79000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13502776771374e+01,0.00000000000000e+00,3.05005218055905e-03
3.80000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.12806487497784e+01,0.00000000000000e+00,3.24797567964217e-03
3.81000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13790641974185e+01,0.00000000000000e+00,3.45874279882431e-03
3.82000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,3.68318698425014e-03
3.83000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13502640999338e+01,0.00000000000000e+00,3.92219576591845e-03
3.84000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,4.17671426728301e-03
3.85000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13797125240581e+01,0.00000000000000e+00,4.44774894259782e-03
3.86000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13504795777395e+01,0.00000000000000e+00,4.73637155678564e-03
3.87000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12811227919491e+01,0.00000000000000e+00,5.04372342356745e-03
3.88000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.12800000000000e+01,0.00000000000000e+00,5.37101991861200e-03
3.89000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13295219411045e+01,0.00000000000000e+00,5.71955528555185e-03
3.90000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12011461250532e+01,0.00000000000000e+00,6.09070775387070e-03
3.91000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.14773712061312e+01,0.00000000000000e+00,6.48594498889985e-03
3.92000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13815752759295e+01,0.00000000000000e+00,6.90682989547492e-03
3.93000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13996796591075e+01,0.00000000000000e+00,7.35502679820257e-03
3.94000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12524329287988e+01,0.00000000000000e+00,7.83230802277610e-03
3.95000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.12500000000000e+01,0.00000000000000e+00,8.34056090436467e-03
3.96000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.12004968160884e+01,0.00000000000000e+00,8.88179525078990e-03
3.97000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13485557496436e+01,0.00000000000000e+00,9.45815129000166e-03
3.98000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,1.00719081332802e-02
3.99000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,1.07254927876310e-02
4.00000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13301914993788e+01,0.00000000000000e+00,1.14214897530106e-02
4.01000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13794994247803e+01,0.00000000000000e+00,1.21626512423342e-02
4.02000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13504784312261e+01,0.00000000000000e+00,1.29519080646779e-02
4.03000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.14287028111031e+01,0.00000000000000e+00,1.37923812147124e-02
4.04000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13512959591620e+01,0.00000000000000e+00,1.46873942141961e-02
4.05000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13797100655736e+01,0.00000000000000e+00,1.56404862543310e-02
4.06000000000003e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,1.66554261909492e-02
4.07000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13998095373023e+01,0.00000000000000e+00,1.77362274478736e-02
4.08000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13801909007825e+01,0.00000000000000e+00,1.88871638873852e-02
4.09000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,2.01127867105536e-02
4.10000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,9.10800000000000e+02,8.13800000000000e+01,0.00000000000000e+00,2.14179424542614e-02
4.11000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13308088394973e+01,0.00000000000000e+00,2.28077921560889e-02
4.12000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13002905643901e+01,0.00000000000000e+00,2.42878317628429e-02
4.13000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13791731134072e+01,0.00000000000000e+00,2.58639138634327e-02
4.14000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13503127081989e+01,0.00000000000000e+00,2.75422708320327e-02
4.15000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,2.93295394730471e-02
4.16000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,3.12327872653318e-02
4.17000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13005208918350e+01,0.00000000000000e+00,3.32595403094519e-02
4.18000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.47000000000000e+02,9.10800000000000e+02,8.13491683681762e+01,0.00000000000000e+00,3.54178130884888e-02
4.19000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,3.77161401600803e-02
4.20000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,4.01636099050157e-02
4.21000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13994921065159e+01,0.00000000000000e+00,4.27699004658392e-02
4.22000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13504904356281e+01,0.00000000000000e+00,4.55453180175757e-02
4.23000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13796830816102e+01,0.00000000000000e+00,4.85008375219141e-02
4.24000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13503102066627e+01,0.00000000000000e+00,5.16481461260048e-02
4.25000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,9.10800000000000e+02,8.13994915834542e+01,0.00000000000000e+00,5.49996893774850e-02
4.26000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13803307863377e+01,0.00000000000000e+00,5.85687204384819e-02
4.27000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13308273526535e+01,0.00000000000000e+00,6.23693524932032e-02
4.28000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13005131270462e+01,0.00000000000000e+00,6.64166145563528e-02
4.29000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.12802139436728e+01,0.00000000000000e+00,7.07265109030569e-02
4.30000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12503121079112e+01,0.00000000000000e+00,7.53160843553077e-02
4.31000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13489261510860e+01,0.00000000000000e+00,8.02034836751809e-02
4.32000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.12807338221556e+01,0.00000000000000e+00,8.54080353313228e-02
4.33000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13488130166718e+01,0.00000000000000e+00,9.09503199224971e-02
4.34000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13008645532997e+01,0.00000000000000e+00,9.68522535603965e-02
4.35000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13000000000000e+01,0.00000000000000e+00,1.03137174533534e-01
4.36000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13000000000000e+01,0.00000000000000e+00,1.09829935594914e-01
4.37000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13296880388895e+01,0.00000000000000e+00,1.16957002238422e-01
4.38000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12508448938165e+01,0.00000000000000e+00,1.24546557352544e-01
4.39000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.12796708649104e+01,0.00000000000000e+00,1.32628612665267e-01
4.40000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.12997695648993e+01,0.00000000000000e+00,1.41235127420840e-01
4.41000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.13000000000000e+01,0.00000000000000e+00,1.50400134757685e-01
4.42000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13000000000000e+01,0.00000000000000e+00,1.60159876287208e-01
4.43000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13294854242371e+01,0.00000000000000e+00,1.70552945405676e-01
4.44000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13300000000000e+01,0.00000000000000e+00,1.81620439905864e-01
4.45000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13300000000000e+01,0.00000000000000e+00,1.93406124491954e-01
4.46000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13003178179800e+01,0.00000000000000e+00,2.05956603840322e-01
4.47000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13790904515980e+01,0.00000000000000e+00,2.19321506890565e-01
4.48000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13503393454328e+01,0.00000000000000e+00,2.33553683095500e-01
4.49000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13991255521853e+01,0.00000000000000e+00,2.48709411406200e-01
4.50000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,9.10800000000000e+02,8.13312627187146e+01,0.00000000000000e+00,2.64848622818445e-01
4.51000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13496190917189e+01,0.00000000000000e+00,2.82035137360620e-01
4.52000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13794827718970e+01,0.00000000000000e+00,3.00336916460206e-01
4.53000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13503332301634e+01,0.00000000000000e+00,3.19826331686782e-01
4.54000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,3.40580450934265e-01
4.55000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,3.62681343174036e-01
4.56000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,9.10800000000000e+02,8.12807974491394e+01,0.00000000000000e+00,3.86216402984067e-01
4.57000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13491832132050e+01,0.00000000000000e+00,4.11278696137324e-01
4.58000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.12808139208231e+01,0.00000000000000e+00,4.37967327616056e-01
4.59000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13780954192111e+01,0.00000000000000e+00,4.66387833507193e-01
4.60000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.54000000000000e+02,9.10800000000000e+02,8.13014360473627e+01,0.00000000000000e+00,4.96652598328567e-01
4.61000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,9.10800000000000e+02,8.13294848890475e+01,0.00000000000000e+00,5.28881299436198e-01
4.62000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.13497696422204e+01,0.00000000000000e+00,5.63201380269980e-01
4.63000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.13500000000000e+01,0.00000000000000e+00,5.99748554309162e-01
4.64000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,9.10800000000000e+02,8.12511580684541e+01,0.00000000000000e+00,6.38667341730417e-01
4.65000000000004e+01,0.00000000000000e+00,1.00000000000000e+00,2.53000000000000e+02,9.10800000000000e+02,8.12796494000387e+01,0.00000000000000e+00,6.80111640890646e-01
